Date,Time,Src IP,Dst IP,Byte Size
2024-04-11,07:59:37,"('10.3.141.228', 34074)","('13.225.63.16', 443)",[517]
2024-04-11,07:59:37,"('13.225.63.16', 443)","('10.3.141.228', 34074)",[19]
2024-04-11,07:59:37,"('10.3.141.107', 49156)","('35.71.188.139', 443)",[176]
2024-04-11,07:59:37,"('35.71.188.139', 443)","('10.3.141.107', 49156)",[480]
2024-04-11,07:59:56,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,07:59:56,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,07:59:56,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,07:59:56,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:00:20,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,08:00:20,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,08:00:20,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,08:00:25,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:00:25,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:00:25,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:00:25,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:00:35,"('10.3.141.228', 57652)","('13.225.63.7', 443)","[122, 1, 27]"
2024-04-11,08:00:35,"('13.225.63.7', 443)","('10.3.141.228', 57652)","[1, 53]"
2024-04-11,08:00:35,"('13.225.63.7', 443)","('10.3.141.228', 57652)",[110]
2024-04-11,08:00:35,"('10.3.141.228', 57652)","('13.225.63.7', 443)",[141]
2024-04-11,08:00:35,"('10.3.141.228', 57652)","('13.225.63.7', 443)",[517]
2024-04-11,08:00:35,"('13.225.63.7', 443)","('10.3.141.228', 57652)",[19]
2024-04-11,08:00:54,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:00:54,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:00:54,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:00:54,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:01:22,"('18.221.234.99', 443)","('10.3.141.92', 49180)",[96]
2024-04-11,08:01:22,"('10.3.141.92', 49180)","('18.221.234.99', 443)",[64]
2024-04-11,08:01:22,"('10.3.141.107', 49156)","('35.71.188.139', 443)",[176]
2024-04-11,08:01:22,"('35.71.188.139', 443)","('10.3.141.107', 49156)",[480]
2024-04-11,08:01:23,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:01:23,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:01:23,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:01:23,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:01:35,"('10.3.141.228', 34594)","('13.225.63.129', 443)","[122, 1, 27]"
2024-04-11,08:01:35,"('13.225.63.129', 443)","('10.3.141.228', 34594)","[1, 53]"
2024-04-11,08:01:35,"('13.225.63.129', 443)","('10.3.141.228', 34594)",[110]
2024-04-11,08:01:35,"('10.3.141.228', 34594)","('13.225.63.129', 443)",[141]
2024-04-11,08:01:35,"('10.3.141.228', 34594)","('13.225.63.129', 443)",[496]
2024-04-11,08:01:35,"('13.225.63.129', 443)","('10.3.141.228', 34594)",[19]
2024-04-11,08:01:49,"('35.71.188.139', 443)","('10.3.141.107', 49158)",[512]
2024-04-11,08:01:49,"('35.71.188.139', 443)","('10.3.141.107', 49158)",[272]
2024-04-11,08:01:49,"('10.3.141.107', 49158)","('35.71.188.139', 443)",[176]
2024-04-11,08:01:52,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:01:52,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:01:52,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:01:52,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:02:21,"('54.221.178.44', 443)","('10.3.141.106', 49088)","[28, 56]"
2024-04-11,08:02:21,"('10.3.141.106', 49088)","('54.221.178.44', 443)","[28, 60]"
2024-04-11,08:02:35,"('10.3.141.228', 49140)","('13.225.63.111', 443)","[122, 1, 27]"
2024-04-11,08:02:35,"('13.225.63.111', 443)","('10.3.141.228', 49140)","[1, 53]"
